URL,Tipo,Rua,Bairro,Cidade,Área,Quartos,Banheiros,Garagem,Aluguel,Condomínio,IPTU,Seguro Incêndio,Taxa de Serviço,Total,Código
https://www.quintoandar.com.br/imovel/893618324/alugar/casa-2-quartos-madureira-rio-de-janeiro,Casa,Rua Tapajós,Madureira,Rio de Janeiro,96,2,1,-,"R$ 1.224,00","R$ 0,00","R$ 9,00","R$ 21,00","R$ 31,00","R$ 1.285,00",918324
https://www.quintoandar.com.br/imovel/893618324/alugar/casa-2-quartos-madureira-rio-de-janeiro,Casa,Rua Tapajós,Madureira,Rio de Janeiro,96,2,1,-,"R$ 1.224,00","R$ 0,00","R$ 9,00","R$ 21,00","R$ 31,00","R$ 1.285,00",918324
https://www.quintoandar.com.br/imovel/894184726/alugar/apartamento-4-quartos-madureira-rio-de-janeiro,Apartamento,Rua Capitão Couto Menezes,Madureira,Rio de Janeiro,200,4,3,1 vaga,"R$ 3.000,00","R$ 0,00","R$ 75,00","R$ 39,00","R$ 77,00","R$ 3.191,00",1484726
https://www.quintoandar.com.br/imovel/894184726/alugar/apartamento-4-quartos-madureira-rio-de-janeiro,Apartamento,Rua Capitão Couto Menezes,Madureira,Rio de Janeiro,200,4,3,1 vaga,"R$ 3.000,00","R$ 0,00","R$ 75,00","R$ 39,00","R$ 77,00","R$ 3.191,00",1484726
https://www.quintoandar.com.br/imovel/894184726/alugar/apartamento-4-quartos-madureira-rio-de-janeiro,Apartamento,Rua Capitão Couto Menezes,Madureira,Rio de Janeiro,200,4,3,1 vaga,"R$ 3.000,00","R$ 0,00","R$ 75,00","R$ 39,00","R$ 77,00","R$ 3.191,00",1484726
https://www.quintoandar.com.br/imovel/893744778/alugar/apartamento-3-quartos-madureira-rio-de-janeiro,Apartamento,Rua Alcina,Madureira,Rio de Janeiro,96,3,1,-,"R$ 1.080,00","R$ 450,00","R$ 0,00","R$ 14,00","R$ 27,00","R$ 1.571,00",1044778
https://www.quintoandar.com.br/imovel/894118323/alugar/casa-2-quartos-madureira-rio-de-janeiro,Casa,Rua Maria José,Madureira,Rio de Janeiro,70,2,1,-,"R$ 1.130,00","R$ 0,00","R$ 0,00","R$ 19,00","R$ 29,00","R$ 1.178,00",1418323
https://www.quintoandar.com.br/imovel/894143647/alugar/apartamento-2-quartos-madureira-rio-de-janeiro,Apartamento,Rua Carvalho de Souza,Madureira,Rio de Janeiro,74,2,2,1 vaga,"R$ 850,00","R$ 550,00","R$ 40,00","R$ 11,00","R$ 22,00","R$ 1.473,00",1443647
https://www.quintoandar.com.br/imovel/892950200/alugar/apartamento-2-quartos-madureira-rio-de-janeiro,Apartamento,Avenida Ministro Edgard Romero,Madureira,Rio de Janeiro,70,2,1,-,"R$ 1.100,00","R$ 170,00","R$ 118,00","R$ 15,00","R$ 28,00","R$ 1.431,00",250200
https://www.quintoandar.com.br/imovel/894135063/alugar/casa-3-quartos-madureira-rio-de-janeiro,Casa,Rua Maria José,Madureira,Rio de Janeiro,139,3,1,1 vaga,"R$ 2.700,00","R$ 70,00","R$ 0,00","R$ 46,00","R$ 69,00","R$ 2.885,00",1435063
https://www.quintoandar.com.br/imovel/894135063/alugar/casa-3-quartos-madureira-rio-de-janeiro,Casa,Rua Maria José,Madureira,Rio de Janeiro,139,3,1,1 vaga,"R$ 2.700,00","R$ 70,00","R$ 0,00","R$ 46,00","R$ 69,00","R$ 2.885,00",1435063
https://www.quintoandar.com.br/imovel/893747953/alugar/apartamento-3-quartos-madureira-rio-de-janeiro,Apartamento,Rua Alcina,Madureira,Rio de Janeiro,100,3,2,-,"R$ 1.680,00","R$ 370,00","R$ 0,00","R$ 22,00","R$ 36,00","R$ 2.108,00",1047953
https://www.quintoandar.com.br/imovel/894158413/alugar/apartamento-2-quartos-madureira-rio-de-janeiro,Apartamento,Rua Carvalho de Souza,Madureira,Rio de Janeiro,80,2,2,1 vaga,"R$ 1.100,00","R$ 600,00","R$ 0,00","R$ 15,00","R$ 28,00","R$ 1.743,00",1458413
https://www.quintoandar.com.br/imovel/894158413/alugar/apartamento-2-quartos-madureira-rio-de-janeiro,Apartamento,Rua Carvalho de Souza,Madureira,Rio de Janeiro,80,2,2,1 vaga,"R$ 1.100,00","R$ 600,00","R$ 0,00","R$ 15,00","R$ 28,00","R$ 1.743,00",1458413
https://www.quintoandar.com.br/imovel/894143476/alugar/casa-2-quartos-madureira-rio-de-janeiro,Casa,Avenida Ministro Edgard Romero,Madureira,Rio de Janeiro,60,2,1,1 vaga,"R$ 900,00","R$ 480,00","R$ 0,00","R$ 16,00","R$ 23,00","R$ 1.419,00",1443476
https://www.quintoandar.com.br/imovel/894153542/alugar/apartamento-3-quartos-madureira-rio-de-janeiro,Apartamento,Rua Delfina Alves,Madureira,Rio de Janeiro,50,3,2,1 vaga,"R$ 650,00","R$ 550,00","R$ 0,00","R$ 9,00","R$ 16,00","R$ 1.225,00",1453542
https://www.quintoandar.com.br/imovel/894153542/alugar/apartamento-3-quartos-madureira-rio-de-janeiro,Apartamento,Rua Delfina Alves,Madureira,Rio de Janeiro,50,3,2,1 vaga,"R$ 650,00","R$ 550,00","R$ 0,00","R$ 9,00","R$ 16,00","R$ 1.225,00",1453542
https://www.quintoandar.com.br/imovel/894152145/alugar/apartamento-2-quartos-madureira-rio-de-janeiro,Apartamento,Rua Tapajós,Madureira,Rio de Janeiro,80,2,2,1 vaga,"R$ 1.700,00","R$ 241,00","R$ 38,00","R$ 22,00","R$ 44,00","R$ 2.045,00",1452145
https://www.quintoandar.com.br/imovel/894152145/alugar/apartamento-2-quartos-madureira-rio-de-janeiro,Apartamento,Rua Tapajós,Madureira,Rio de Janeiro,80,2,2,1 vaga,"R$ 1.700,00","R$ 241,00","R$ 38,00","R$ 22,00","R$ 44,00","R$ 2.045,00",1452145
https://www.quintoandar.com.br/imovel/893369872/alugar/apartamento-2-quartos-madureira-rio-de-janeiro,Apartamento,Rua Américo Brasiliense,Madureira,Rio de Janeiro,58,2,1,-,"R$ 1.250,00","R$ 206,00","R$ 0,00","R$ 17,00","R$ 32,00","R$ 1.505,00",669872
https://www.quintoandar.com.br/imovel/894070009/alugar/apartamento-2-quartos-madureira-rio-de-janeiro,Apartamento,Rua Maria Lopes,Madureira,Rio de Janeiro,42,2,1,-,"R$ 1.050,00","R$ 306,00","R$ 50,00","R$ 14,00","R$ 27,00","R$ 1.447,00",1370009
https://www.quintoandar.com.br/imovel/894070009/alugar/apartamento-2-quartos-madureira-rio-de-janeiro,Apartamento,Rua Maria Lopes,Madureira,Rio de Janeiro,42,2,1,-,"R$ 1.050,00","R$ 306,00","R$ 50,00","R$ 14,00","R$ 27,00","R$ 1.447,00",1370009
https://www.quintoandar.com.br/imovel/894070009/alugar/apartamento-2-quartos-madureira-rio-de-janeiro,Apartamento,Rua Maria Lopes,Madureira,Rio de Janeiro,42,2,1,-,"R$ 1.050,00","R$ 306,00","R$ 50,00","R$ 14,00","R$ 27,00","R$ 1.447,00",1370009
https://www.quintoandar.com.br/imovel/893541338/alugar/apartamento-1-quarto-madureira-rio-de-janeiro,Apartamento,Rua Júlio Fragoso,Madureira,Rio de Janeiro,25,1,1,-,"R$ 800,00","R$ 180,00","R$ 37,00","R$ 11,00","R$ 20,00","R$ 1.048,00",841338
https://www.quintoandar.com.br/imovel/893541338/alugar/apartamento-1-quarto-madureira-rio-de-janeiro,Apartamento,Rua Júlio Fragoso,Madureira,Rio de Janeiro,25,1,1,-,"R$ 800,00","R$ 180,00","R$ 37,00","R$ 11,00","R$ 20,00","R$ 1.048,00",841338
https://www.quintoandar.com.br/imovel/893333086/alugar/apartamento-2-quartos-maracana-rio-de-janeiro,Apartamento,Rua São Francisco Xavier,Maracanã,Rio de Janeiro,80,2,2,1 vaga,"R$ 1.200,00","R$ 580,00","R$ 0,00","R$ 16,00","R$ 31,00","R$ 1.827,00",633086
https://www.quintoandar.com.br/imovel/892997776/alugar/apartamento-2-quartos-maracana-rio-de-janeiro,Apartamento,Avenida Maracanã,Maracanã,Rio de Janeiro,80,2,1,-,"R$ 2.100,00","R$ 330,00","R$ 67,00","R$ 28,00","R$ 46,00","R$ 2.571,00",297776
https://www.quintoandar.com.br/imovel/894102256/alugar/apartamento-2-quartos-maracana-rio-de-janeiro,Apartamento,Rua Professor Gabizo,Maracanã,Rio de Janeiro,79,2,1,1 vaga,"R$ 1.500,00","R$ 940,00","R$ 107,00","R$ 20,00","R$ 39,00","R$ 2.567,00",1402256
https://www.quintoandar.com.br/imovel/893260939/alugar/casa-2-quartos-maracana-rio-de-janeiro,Casa,Rua Santa Luíza,Maracanã,Rio de Janeiro,76,2,2,-,"R$ 2.750,00","R$ 30,00","R$ 60,00","R$ 47,00","R$ 71,00","R$ 2.958,00",560939
https://www.quintoandar.com.br/imovel/893260939/alugar/casa-2-quartos-maracana-rio-de-janeiro,Casa,Rua Santa Luíza,Maracanã,Rio de Janeiro,76,2,2,-,"R$ 2.750,00","R$ 30,00","R$ 60,00","R$ 47,00","R$ 71,00","R$ 2.958,00",560939
https://www.quintoandar.com.br/imovel/893732332/alugar/apartamento-2-quartos-maracana-rio-de-janeiro,Apartamento,Rua Visconde de Itamarati,Maracanã,Rio de Janeiro,55,2,1,1 vaga,"R$ 1.197,00","R$ 963,00","R$ 69,00","R$ 16,00","R$ 31,00","R$ 2.276,00",1032332
https://www.quintoandar.com.br/imovel/893411159/alugar/apartamento-2-quartos-maracana-rio-de-janeiro,Apartamento,Rua São Francisco Xavier,Maracanã,Rio de Janeiro,70,2,1,-,"R$ 2.100,00","R$ 707,00","R$ 56,00","R$ 28,00","R$ 54,00","R$ 2.945,00",711159
https://www.quintoandar.com.br/imovel/894153677/alugar/apartamento-2-quartos-maracana-rio-de-janeiro,Apartamento,Rua Mariz E Barros,Maracanã,Rio de Janeiro,70,2,1,-,"R$ 2.400,00","R$ 651,00","R$ 71,00","R$ 31,00","R$ 62,00","R$ 3.215,00",1453677
https://www.quintoandar.com.br/imovel/894123008/alugar/apartamento-3-quartos-maracana-rio-de-janeiro,Apartamento,Rua Morais E Silva,Maracanã,Rio de Janeiro,88,3,3,1 vaga,"R$ 3.000,00","R$ 1.131,00","R$ 115,00","R$ 39,00","R$ 77,00","R$ 4.362,00",1423008
https://www.quintoandar.com.br/imovel/894183656/alugar/apartamento-2-quartos-maracana-rio-de-janeiro,Apartamento,Rua Senador Furtado,Maracanã,Rio de Janeiro,68,2,2,1 vaga,"R$ 2.500,00","R$ 750,00","R$ 304,00","R$ 33,00","R$ 64,00","R$ 3.651,00",1483656
https://www.quintoandar.com.br/imovel/894183656/alugar/apartamento-2-quartos-maracana-rio-de-janeiro,Apartamento,Rua Senador Furtado,Maracanã,Rio de Janeiro,68,2,2,1 vaga,"R$ 2.500,00","R$ 750,00","R$ 304,00","R$ 33,00","R$ 64,00","R$ 3.651,00",1483656
https://www.quintoandar.com.br/imovel/894137231/alugar/casa-2-quartos-marechal-hermes-rio-de-janeiro,Casa,Rua Piraí,Marechal Hermes,Rio de Janeiro,70,2,2,-,"R$ 1.050,00","R$ 50,00","R$ 0,00","R$ 18,00","R$ 27,00","R$ 1.145,00",1437231
https://www.quintoandar.com.br/imovel/894137231/alugar/casa-2-quartos-marechal-hermes-rio-de-janeiro,Casa,Rua Piraí,Marechal Hermes,Rio de Janeiro,70,2,2,-,"R$ 1.050,00","R$ 50,00","R$ 0,00","R$ 18,00","R$ 27,00","R$ 1.145,00",1437231
https://www.quintoandar.com.br/imovel/894124518/alugar/casa-3-quartos-marechal-hermes-rio-de-janeiro,Casa,Rua Carandaí,Marechal Hermes,Rio de Janeiro,158,3,3,1 vaga,"R$ 2.500,00",Incluso,"R$ 95,00","R$ 42,00","R$ 64,00","R$ 2.701,00",1424518
https://www.quintoandar.com.br/imovel/894124518/alugar/casa-3-quartos-marechal-hermes-rio-de-janeiro,Casa,Rua Carandaí,Marechal Hermes,Rio de Janeiro,158,3,3,1 vaga,"R$ 2.500,00",Incluso,"R$ 95,00","R$ 42,00","R$ 64,00","R$ 2.701,00",1424518
https://www.quintoandar.com.br/imovel/894146986/alugar/casa-3-quartos-marechal-hermes-rio-de-janeiro,Casa,Rua Rolembergue Montenegro Duarte,Marechal Hermes,Rio de Janeiro,119,3,3,1 vaga,"R$ 1.980,00","R$ 54,00","R$ 77,00","R$ 34,00","R$ 51,00","R$ 2.196,00",1446986
https://www.quintoandar.com.br/imovel/894146986/alugar/casa-3-quartos-marechal-hermes-rio-de-janeiro,Casa,Rua Rolembergue Montenegro Duarte,Marechal Hermes,Rio de Janeiro,119,3,3,1 vaga,"R$ 1.980,00","R$ 54,00","R$ 77,00","R$ 34,00","R$ 51,00","R$ 2.196,00",1446986
https://www.quintoandar.com.br/imovel/893561809/alugar/kitnet-1-quarto-marechal-hermes-rio-de-janeiro,Studio,Rua Sirici,Marechal Hermes,Rio de Janeiro,40,1,1,-,"R$ 790,00","R$ 0,00","R$ 0,00","R$ 11,00","R$ 20,00","R$ 821,00",861809
https://www.quintoandar.com.br/imovel/893561809/alugar/kitnet-1-quarto-marechal-hermes-rio-de-janeiro,Studio,Rua Sirici,Marechal Hermes,Rio de Janeiro,40,1,1,-,"R$ 790,00","R$ 0,00","R$ 0,00","R$ 11,00","R$ 20,00","R$ 821,00",861809
https://www.quintoandar.com.br/imovel/893492293/alugar/apartamento-2-quartos-marechal-hermes-rio-de-janeiro,Apartamento,Rua Saravata,Marechal Hermes,Rio de Janeiro,70,2,1,-,"R$ 1.100,00","R$ 300,00","R$ 0,00","R$ 15,00","R$ 28,00","R$ 1.443,00",792293
https://www.quintoandar.com.br/imovel/893492293/alugar/apartamento-2-quartos-marechal-hermes-rio-de-janeiro,Apartamento,Rua Saravata,Marechal Hermes,Rio de Janeiro,70,2,1,-,"R$ 1.100,00","R$ 300,00","R$ 0,00","R$ 15,00","R$ 28,00","R$ 1.443,00",792293
https://www.quintoandar.com.br/imovel/893682070/alugar/apartamento-1-quarto-marechal-hermes-rio-de-janeiro,Apartamento,Rua Igaratá,Marechal Hermes,Rio de Janeiro,50,1,1,-,"R$ 945,00","R$ 50,00","R$ 0,00","R$ 13,00","R$ 24,00","R$ 1.032,00",982070
https://www.quintoandar.com.br/imovel/893682070/alugar/apartamento-1-quarto-marechal-hermes-rio-de-janeiro,Apartamento,Rua Igaratá,Marechal Hermes,Rio de Janeiro,50,1,1,-,"R$ 945,00","R$ 50,00","R$ 0,00","R$ 13,00","R$ 24,00","R$ 1.032,00",982070
https://www.quintoandar.com.br/imovel/893649215/alugar/kitnet-1-quarto-marechal-hermes-rio-de-janeiro,Studio,Rua Vidal Ramos,Marechal Hermes,Rio de Janeiro,28,1,1,-,"R$ 550,00","R$ 0,00","R$ 12,00","R$ 8,00","R$ 14,00","R$ 584,00",949215
https://www.quintoandar.com.br/imovel/893649215/alugar/kitnet-1-quarto-marechal-hermes-rio-de-janeiro,Studio,Rua Vidal Ramos,Marechal Hermes,Rio de Janeiro,28,1,1,-,"R$ 550,00","R$ 0,00","R$ 12,00","R$ 8,00","R$ 14,00","R$ 584,00",949215
https://www.quintoandar.com.br/imovel/894157192/alugar/apartamento-2-quartos-marechal-hermes-rio-de-janeiro,Apartamento,Rua Doutor Gonçalves Lima,Marechal Hermes,Rio de Janeiro,35,2,1,-,"R$ 800,00","R$ 0,00","R$ 0,00","R$ 11,00","R$ 20,00","R$ 831,00",1457192
https://www.quintoandar.com.br/imovel/894120043/alugar/casa-4-quartos-marechal-hermes-rio-de-janeiro,Casa,Rua Piracaia,Marechal Hermes,Rio de Janeiro,130,4,3,1 vaga,"R$ 3.200,00","R$ 50,00","R$ 0,00","R$ 54,00","R$ 82,00","R$ 3.386,00",1420043
https://www.quintoandar.com.br/imovel/894120043/alugar/casa-4-quartos-marechal-hermes-rio-de-janeiro,Casa,Rua Piracaia,Marechal Hermes,Rio de Janeiro,130,4,3,1 vaga,"R$ 3.200,00","R$ 50,00","R$ 0,00","R$ 54,00","R$ 82,00","R$ 3.386,00",1420043
https://www.quintoandar.com.br/imovel/894127410/alugar/casa-2-quartos-marechal-hermes-rio-de-janeiro,Casa,Rua Engenheiro Emílio Baumgart,Marechal Hermes,Rio de Janeiro,50,2,1,4 vagas,"R$ 1.280,00","R$ 0,00","R$ 0,00","R$ 22,00","R$ 33,00","R$ 1.335,00",1427410
https://www.quintoandar.com.br/imovel/894127410/alugar/casa-2-quartos-marechal-hermes-rio-de-janeiro,Casa,Rua Engenheiro Emílio Baumgart,Marechal Hermes,Rio de Janeiro,50,2,1,4 vagas,"R$ 1.280,00","R$ 0,00","R$ 0,00","R$ 22,00","R$ 33,00","R$ 1.335,00",1427410
https://www.quintoandar.com.br/imovel/894110196/alugar/casa-3-quartos-marechal-hermes-rio-de-janeiro,Casa,Rua Acapu,Marechal Hermes,Rio de Janeiro,60,3,1,1 vaga,"R$ 1.510,00",Incluso,"R$ 70,00","R$ 26,00","R$ 39,00","R$ 1.645,00",1410196
https://www.quintoandar.com.br/imovel/894113881/alugar/casa-1-quarto-marechal-hermes-rio-de-janeiro,Casa,Rua Engenheiro Emílio Baumgart,Marechal Hermes,Rio de Janeiro,50,1,1,4 vagas,"R$ 1.360,00","R$ 0,00","R$ 0,00","R$ 23,00","R$ 35,00","R$ 1.418,00",1413881
https://www.quintoandar.com.br/imovel/894113881/alugar/casa-1-quarto-marechal-hermes-rio-de-janeiro,Casa,Rua Engenheiro Emílio Baumgart,Marechal Hermes,Rio de Janeiro,50,1,1,4 vagas,"R$ 1.360,00","R$ 0,00","R$ 0,00","R$ 23,00","R$ 35,00","R$ 1.418,00",1413881
https://www.quintoandar.com.br/imovel/894159874/alugar/apartamento-2-quartos-marechal-hermes-rio-de-janeiro,Apartamento,Rua Xavier Curado,Marechal Hermes,Rio de Janeiro,52,2,2,1 vaga,"R$ 1.600,00","R$ 600,00","R$ 41,00","R$ 21,00","R$ 41,00","R$ 2.303,00",1459874
https://www.quintoandar.com.br/imovel/894159874/alugar/apartamento-2-quartos-marechal-hermes-rio-de-janeiro,Apartamento,Rua Xavier Curado,Marechal Hermes,Rio de Janeiro,52,2,2,1 vaga,"R$ 1.600,00","R$ 600,00","R$ 41,00","R$ 21,00","R$ 41,00","R$ 2.303,00",1459874
https://www.quintoandar.com.br/imovel/893359647/alugar/apartamento-2-quartos-maria-da-graca-rio-de-janeiro,Apartamento,Rua Fernando Esquerdo,Maria da Graça,Rio de Janeiro,100,2,1,-,"R$ 1.510,00","R$ 10,00","R$ 38,00","R$ 20,00","R$ 39,00","R$ 1.617,00",659647
https://www.quintoandar.com.br/imovel/893359647/alugar/apartamento-2-quartos-maria-da-graca-rio-de-janeiro,Apartamento,Rua Fernando Esquerdo,Maria da Graça,Rio de Janeiro,100,2,1,-,"R$ 1.510,00","R$ 10,00","R$ 38,00","R$ 20,00","R$ 39,00","R$ 1.617,00",659647
https://www.quintoandar.com.br/imovel/893733766/alugar/apartamento-2-quartos-maria-da-graca-rio-de-janeiro,Apartamento,Avenida Dom Hélder Câmara,Maria da Graça,Rio de Janeiro,50,2,1,-,"R$ 924,00","R$ 90,00","R$ 50,00","R$ 12,00","R$ 23,00","R$ 1.099,00",1033766
https://www.quintoandar.com.br/imovel/893733766/alugar/apartamento-2-quartos-maria-da-graca-rio-de-janeiro,Apartamento,Avenida Dom Hélder Câmara,Maria da Graça,Rio de Janeiro,50,2,1,-,"R$ 924,00","R$ 90,00","R$ 50,00","R$ 12,00","R$ 23,00","R$ 1.099,00",1033766
https://www.quintoandar.com.br/imovel/893733766/alugar/apartamento-2-quartos-maria-da-graca-rio-de-janeiro,Apartamento,Avenida Dom Hélder Câmara,Maria da Graça,Rio de Janeiro,50,2,1,-,"R$ 924,00","R$ 90,00","R$ 50,00","R$ 12,00","R$ 23,00","R$ 1.099,00",1033766
https://www.quintoandar.com.br/imovel/894162720/alugar/apartamento-2-quartos-meier-rio-de-janeiro,Apartamento,Rua Dias da Cruz,Méier,Rio de Janeiro,77,2,2,-,"R$ 1.500,00","R$ 650,00","R$ 56,00","R$ 20,00",-,"R$ 2.226,00",1462720
https://www.quintoandar.com.br/imovel/894162720/alugar/apartamento-2-quartos-meier-rio-de-janeiro,Apartamento,Rua Dias da Cruz,Méier,Rio de Janeiro,77,2,2,-,"R$ 1.500,00","R$ 650,00","R$ 56,00","R$ 20,00",-,"R$ 2.226,00",1462720
https://www.quintoandar.com.br/imovel/893453358/alugar/apartamento-2-quartos-meier-rio-de-janeiro,Apartamento,Rua Tompson Flores,Méier,Rio de Janeiro,63,2,2,1 vaga,"R$ 1.100,00","R$ 700,00","R$ 14,00","R$ 15,00","R$ 28,00","R$ 1.857,00",753358
https://www.quintoandar.com.br/imovel/894158362/alugar/apartamento-3-quartos-meier-rio-de-janeiro,Apartamento,Rua Magalhães Couto,Méier,Rio de Janeiro,60,3,2,-,"R$ 1.100,00","R$ 600,00","R$ 59,00","R$ 15,00","R$ 28,00","R$ 1.802,00",1458362
https://www.quintoandar.com.br/imovel/894158362/alugar/apartamento-3-quartos-meier-rio-de-janeiro,Apartamento,Rua Magalhães Couto,Méier,Rio de Janeiro,60,3,2,-,"R$ 1.100,00","R$ 600,00","R$ 59,00","R$ 15,00","R$ 28,00","R$ 1.802,00",1458362
https://www.quintoandar.com.br/imovel/894158362/alugar/apartamento-3-quartos-meier-rio-de-janeiro,Apartamento,Rua Magalhães Couto,Méier,Rio de Janeiro,60,3,2,-,"R$ 1.100,00","R$ 600,00","R$ 59,00","R$ 15,00","R$ 28,00","R$ 1.802,00",1458362
https://www.quintoandar.com.br/imovel/893457277/alugar/casa-3-quartos-meier-rio-de-janeiro,Casa,Rua Adriano,Méier,Rio de Janeiro,98,3,2,1 vaga,"R$ 2.650,00","R$ 170,00","R$ 82,00","R$ 45,00","R$ 68,00","R$ 3.015,00",757277
https://www.quintoandar.com.br/imovel/893457277/alugar/casa-3-quartos-meier-rio-de-janeiro,Casa,Rua Adriano,Méier,Rio de Janeiro,98,3,2,1 vaga,"R$ 2.650,00","R$ 170,00","R$ 82,00","R$ 45,00","R$ 68,00","R$ 3.015,00",757277
https://www.quintoandar.com.br/imovel/893457277/alugar/casa-3-quartos-meier-rio-de-janeiro,Casa,Rua Adriano,Méier,Rio de Janeiro,98,3,2,1 vaga,"R$ 2.650,00","R$ 170,00","R$ 82,00","R$ 45,00","R$ 68,00","R$ 3.015,00",757277
https://www.quintoandar.com.br/imovel/893457277/alugar/casa-3-quartos-meier-rio-de-janeiro,Casa,Rua Adriano,Méier,Rio de Janeiro,98,3,2,1 vaga,"R$ 2.650,00","R$ 170,00","R$ 82,00","R$ 45,00","R$ 68,00","R$ 3.015,00",757277
https://www.quintoandar.com.br/imovel/893457277/alugar/casa-3-quartos-meier-rio-de-janeiro,Casa,Rua Adriano,Méier,Rio de Janeiro,98,3,2,1 vaga,"R$ 2.650,00","R$ 170,00","R$ 82,00","R$ 45,00","R$ 68,00","R$ 3.015,00",757277
https://www.quintoandar.com.br/imovel/893821263/alugar/apartamento-2-quartos-meier-rio-de-janeiro,Apartamento,Rua Joaquina Rosa,Méier,Rio de Janeiro,68,2,1,1 vaga,"R$ 1.550,00","R$ 605,00","R$ 0,00","R$ 20,00","R$ 41,00","R$ 2.175,00",1121263
https://www.quintoandar.com.br/imovel/894155821/alugar/apartamento-1-quarto-meier-rio-de-janeiro,Apartamento,Rua Maranhão,Méier,Rio de Janeiro,47,1,1,1 vaga,"R$ 1.110,00","R$ 473,00","R$ 0,00","R$ 15,00","R$ 28,00","R$ 1.626,00",1455821
https://www.quintoandar.com.br/imovel/893463054/alugar/apartamento-2-quartos-monero-rio-de-janeiro,Apartamento,Estrada Governador Chagas Freitas,Moneró,Rio de Janeiro,42,2,1,-,"R$ 1.100,00","R$ 310,00","R$ 0,00","R$ 15,00","R$ 24,00","R$ 1.449,00",763054
https://www.quintoandar.com.br/imovel/893463054/alugar/apartamento-2-quartos-monero-rio-de-janeiro,Apartamento,Estrada Governador Chagas Freitas,Moneró,Rio de Janeiro,42,2,1,-,"R$ 1.100,00","R$ 310,00","R$ 0,00","R$ 15,00","R$ 24,00","R$ 1.449,00",763054
https://www.quintoandar.com.br/imovel/894147275/alugar/apartamento-1-quarto-monero-rio-de-janeiro,Apartamento,Estrada do Dendê,Moneró,Rio de Janeiro,60,1,1,-,"R$ 1.900,00","R$ 150,00","R$ 53,00","R$ 25,00","R$ 49,00","R$ 2.177,00",1447275
https://www.quintoandar.com.br/imovel/894147275/alugar/apartamento-1-quarto-monero-rio-de-janeiro,Apartamento,Estrada do Dendê,Moneró,Rio de Janeiro,60,1,1,-,"R$ 1.900,00","R$ 150,00","R$ 53,00","R$ 25,00","R$ 49,00","R$ 2.177,00",1447275
https://www.quintoandar.com.br/imovel/894147275/alugar/apartamento-1-quarto-monero-rio-de-janeiro,Apartamento,Estrada do Dendê,Moneró,Rio de Janeiro,60,1,1,-,"R$ 1.900,00","R$ 150,00","R$ 53,00","R$ 25,00","R$ 49,00","R$ 2.177,00",1447275
https://www.quintoandar.com.br/imovel/894146450/alugar/kitnet-1-quarto-monero-rio-de-janeiro,Studio,Estrada do Dendê,Moneró,Rio de Janeiro,40,1,1,-,"R$ 1.250,00","R$ 150,00","R$ 40,00","R$ 17,00","R$ 32,00","R$ 1.489,00",1446450
https://www.quintoandar.com.br/imovel/894146450/alugar/kitnet-1-quarto-monero-rio-de-janeiro,Studio,Estrada do Dendê,Moneró,Rio de Janeiro,40,1,1,-,"R$ 1.250,00","R$ 150,00","R$ 40,00","R$ 17,00","R$ 32,00","R$ 1.489,00",1446450
https://www.quintoandar.com.br/imovel/894146450/alugar/kitnet-1-quarto-monero-rio-de-janeiro,Studio,Estrada do Dendê,Moneró,Rio de Janeiro,40,1,1,-,"R$ 1.250,00","R$ 150,00","R$ 40,00","R$ 17,00","R$ 32,00","R$ 1.489,00",1446450
https://www.quintoandar.com.br/imovel/892949840/alugar/casa-2-quartos-olaria-rio-de-janeiro,Casa,Rua João Rego,Olaria,Rio de Janeiro,170,2,3,1 vaga,"R$ 2.084,00","R$ 0,00","R$ 0,00","R$ 34,00","R$ 45,00","R$ 2.163,00",249840
https://www.quintoandar.com.br/imovel/893136285/alugar/casa-3-quartos-olaria-rio-de-janeiro,Casa,Rua Betânia,Olaria,Rio de Janeiro,90,3,2,-,"R$ 1.553,00","R$ 0,00","R$ 0,00","R$ 27,00","R$ 40,00","R$ 1.620,00",436285
https://www.quintoandar.com.br/imovel/893136285/alugar/casa-3-quartos-olaria-rio-de-janeiro,Casa,Rua Betânia,Olaria,Rio de Janeiro,90,3,2,-,"R$ 1.553,00","R$ 0,00","R$ 0,00","R$ 27,00","R$ 40,00","R$ 1.620,00",436285
https://www.quintoandar.com.br/imovel/894095892/alugar/apartamento-2-quartos-olaria-rio-de-janeiro,Apartamento,Rua Pirangi,Olaria,Rio de Janeiro,90,2,1,1 vaga,"R$ 1.250,00","R$ 400,00","R$ 49,00","R$ 17,00","R$ 33,00","R$ 1.716,00",1395892
https://www.quintoandar.com.br/imovel/894153747/alugar/apartamento-3-quartos-olaria-rio-de-janeiro,Apartamento,Rua Jorge Martins,Olaria,Rio de Janeiro,92,3,2,-,"R$ 1.750,00","R$ 150,00","R$ 0,00","R$ 23,00","R$ 45,00","R$ 1.968,00",1453747
https://www.quintoandar.com.br/imovel/892999752/alugar/apartamento-2-quartos-olaria-rio-de-janeiro,Apartamento,Rua Jorge Gonçalves de Araujo,Olaria,Rio de Janeiro,55,2,1,-,"R$ 1.150,00","R$ 0,00","R$ 0,00","R$ 15,00","R$ 29,00","R$ 1.194,00",299752
