data_venda,preco,tipo_imovel,numero_quartos
2020-07-28 0:00,680000,casa,4
2020-07-28 0:00,1425000,casa,5
2020-07-29 0:00,387500,casa,3
2020-07-29 0:00,458788,casa,3
2020-07-29 0:00,500000,casa,3
2020-07-29 0:00,516000,casa,3
2020-07-29 0:00,530000,casa,4
2020-07-29 0:00,597000,casa,3
2020-07-29 0:00,636000,casa,5
2020-07-29 0:00,649000,casa,3
2020-07-29 0:00,670000,casa,5
2020-07-29 0:00,677000,casa,3
2020-07-29 0:00,702800,casa,4
2020-07-29 0:00,1240000,casa,4
2020-07-30 0:00,512000,casa,3
2020-07-30 0:00,520000,casa,4
2020-07-30 0:00,589000,casa,4
2020-07-30 0:00,611500,casa,4
2020-07-30 0:00,711000,casa,3
2020-07-30 0:00,730000,casa,4
2020-07-30 0:00,743000,casa,4
2020-07-30 0:00,745000,casa,4
2020-07-30 0:00,815000,casa,3
2020-07-30 0:00,875000,casa,3
2020-07-30 0:00,893000,casa,3
2020-07-30 0:00,1250000,casa,5
2020-07-30 0:00,1276000,casa,3
2020-07-31 0:00,490000,casa,3
2020-08-01 0:00,400000,casa,3
2020-08-01 0:00,400000,casa,3
2020-08-01 0:00,540000,casa,3
2020-08-02 0:00,385000,casa,2
2020-08-02 0:00,450000,casa,2
2020-08-02 0:00,530000,casa,3
2020-08-02 0:00,565000,casa,3
2020-08-02 0:00,570000,casa,5
2020-08-02 0:00,615000,casa,4
2020-08-02 0:00,1750000,casa,4
2020-08-03 0:00,320000,casa,2
2020-08-03 0:00,420000,casa,3
2020-08-03 0:00,485000,casa,3
2020-08-03 0:00,500000,casa,3
2020-08-03 0:00,688000,casa,4
2020-08-03 0:00,710000,casa,4
2020-08-03 0:00,765000,casa,4
2020-08-03 0:00,900000,casa,4
2020-08-04 0:00,365000,casa,2
2020-08-04 0:00,430000,casa,3
2020-08-04 0:00,460000,casa,3
2020-08-04 0:00,530000,casa,3
2020-08-04 0:00,536000,casa,3
2020-08-04 0:00,554000,casa,3
2020-08-04 0:00,555000,casa,4
2020-08-04 0:00,670000,casa,4
2020-08-05 0:00,378000,casa,2
2020-08-05 0:00,475000,casa,3
2020-08-05 0:00,616500,casa,4
2020-08-05 0:00,655000,casa,4
2020-08-05 0:00,700000,casa,4
2020-08-05 0:00,830000,casa,4
2020-08-05 0:00,957000,casa,4
2020-08-05 0:00,1020000,casa,4
2020-08-05 0:00,1050000,casa,4
2020-08-06 0:00,411000,casa,3
2020-08-06 0:00,502000,casa,3
2020-08-06 0:00,515000,casa,4
2020-08-06 0:00,536000,casa,4
2020-08-06 0:00,547500,casa,3
2020-08-06 0:00,559500,casa,4
2020-08-06 0:00,673000,casa,4
2020-08-06 0:00,686000,casa,3
2020-08-06 0:00,795000,casa,4
2020-08-06 0:00,815000,casa,3
2020-08-06 0:00,857000,casa,3
2020-08-06 0:00,900000,casa,4
2020-08-06 0:00,932500,casa,4
2020-08-06 0:00,1045000,casa,4
2020-08-06 0:00,1061000,casa,3
2020-08-06 0:00,1109000,casa,4
2020-08-08 0:00,455000,casa,3
2020-08-08 0:00,457000,casa,3
2020-08-08 0:00,470000,casa,3
2020-08-08 0:00,630000,casa,4
2020-08-08 0:00,660000,casa,4
2020-08-08 0:00,661000,casa,4
2020-08-08 0:00,965000,casa,4
2020-08-08 0:00,1225000,casa,5
2020-08-09 0:00,395000,casa,3
2020-08-09 0:00,435000,casa,3
2020-08-09 0:00,451000,casa,4
2020-08-09 0:00,460000,casa,3
2020-08-09 0:00,514111,casa,3
2020-08-09 0:00,880000,casa,4
2020-08-09 0:00,1910000,casa,5
2020-08-10 0:00,456000,casa,3
2020-08-10 0:00,485000,casa,3
2020-08-10 0:00,515000,casa,3
2020-08-10 0:00,541000,casa,3
2020-08-10 0:00,560625,casa,3
2020-08-10 0:00,605000,casa,4
2020-08-10 0:00,627500,casa,3
2020-08-10 0:00,685000,casa,4
2020-08-10 0:00,700000,casa,4
2020-08-11 0:00,430000,casa,3
2020-08-11 0:00,459000,casa,3
2020-08-11 0:00,476500,casa,4
2020-08-11 0:00,480000,casa,3
2020-08-11 0:00,565000,casa,3
2020-08-11 0:00,820000,casa,4
2020-08-12 0:00,361000,casa,3
2020-08-12 0:00,420000,casa,3
2020-08-12 0:00,445000,casa,3
2020-08-12 0:00,467000,casa,3
2020-08-12 0:00,477000,casa,3
2020-08-12 0:00,479000,casa,3
2020-08-12 0:00,507000,casa,4
2020-08-12 0:00,575000,casa,4
2020-08-12 0:00,585000,casa,4
2020-08-12 0:00,610500,casa,4
2020-08-12 0:00,770000,casa,4
2020-08-12 0:00,807000,casa,4
2020-08-12 0:00,905000,casa,4
2020-08-12 0:00,1300000,casa,5
2020-08-13 0:00,417500,casa,3
2020-08-13 0:00,476500,casa,3
2020-08-13 0:00,545000,casa,3
2020-08-13 0:00,560000,casa,4
2020-08-13 0:00,597500,casa,4
2020-08-13 0:00,605000,casa,4
2020-08-13 0:00,609000,casa,4
2020-08-13 0:00,655000,casa,3
2020-08-13 0:00,680500,casa,5
2020-08-13 0:00,687500,casa,4
2020-08-13 0:00,690000,casa,3
2020-08-13 0:00,700000,casa,4
2020-08-13 0:00,735000,casa,5
2020-08-13 0:00,870000,casa,4
2020-08-13 0:00,900000,casa,4
2020-08-13 0:00,930000,casa,3
2020-08-13 0:00,1200000,casa,5
2020-08-14 0:00,490000,casa,3
2020-08-15 0:00,440000,casa,3
2020-08-15 0:00,470000,casa,2
2020-08-15 0:00,950000,casa,4
2020-08-16 0:00,340000,casa,2
2020-08-16 0:00,405000,casa,3
2020-08-16 0:00,475000,casa,3
2020-08-16 0:00,590000,casa,4
2020-08-16 0:00,609000,casa,4
2020-08-16 0:00,760000,casa,4
2020-08-16 0:00,820000,casa,4
2020-08-16 0:00,908000,casa,4
2020-08-17 0:00,460000,casa,3
2020-08-17 0:00,500000,casa,3
2020-08-17 0:00,522000,casa,3
2020-08-17 0:00,565000,casa,3
2020-08-17 0:00,646000,casa,4
2020-08-17 0:00,820000,casa,4
2020-08-18 0:00,331000,casa,1
2020-08-18 0:00,535000,casa,3
2020-08-18 0:00,569000,casa,4
2020-08-18 0:00,588000,casa,4
2020-08-18 0:00,612000,casa,3
2020-08-18 0:00,710000,casa,3
2020-08-19 0:00,485000,casa,3
2020-08-19 0:00,515000,casa,3
2020-08-19 0:00,590000,casa,4
2020-08-19 0:00,596500,casa,3
2020-08-19 0:00,635000,casa,4
2020-08-19 0:00,650000,casa,4
2020-08-19 0:00,655000,casa,4
2020-08-19 0:00,655000,casa,4
2020-08-19 0:00,765000,casa,4
2020-08-19 0:00,803000,casa,4
2020-08-20 0:00,530000,casa,4
2020-08-20 0:00,535000,casa,3
2020-08-20 0:00,575000,casa,3
2020-08-20 0:00,632000,casa,3
2020-08-20 0:00,634000,casa,4
2020-08-20 0:00,690000,casa,3
2020-08-20 0:00,701000,casa,4
2020-08-20 0:00,704000,casa,4
2020-08-20 0:00,705000,casa,4
2020-08-20 0:00,786000,casa,4
2020-08-20 0:00,792000,casa,3
2020-08-20 0:00,801000,casa,4
2020-08-20 0:00,1190000,casa,5
2020-08-21 0:00,445000,casa,3
2020-08-22 0:00,390500,casa,2
2020-08-22 0:00,506000,casa,3
2020-08-22 0:00,520000,casa,4
2020-08-22 0:00,530000,casa,4
2020-08-22 0:00,570000,casa,3
2020-08-22 0:00,720000,casa,4
2020-08-22 0:00,765000,casa,4
2020-08-22 0:00,830000,casa,3
2020-08-22 0:00,900000,casa,4
2020-08-22 0:00,980000,casa,4
2020-08-22 0:00,1030000,casa,4
2020-08-23 0:00,376000,casa,2
2020-08-23 0:00,432000,casa,2
2020-08-23 0:00,480000,casa,3
2020-08-23 0:00,500000,casa,3
2020-08-23 0:00,547500,casa,4
2020-08-23 0:00,555000,casa,3
2020-08-23 0:00,620000,casa,4
2020-08-23 0:00,900000,casa,3
2020-08-24 0:00,485000,casa,2
2020-08-24 0:00,495000,casa,3
2020-08-24 0:00,530000,casa,4
2020-08-24 0:00,534000,casa,4
2020-08-24 0:00,570000,casa,3
2020-08-24 0:00,650000,casa,4
2020-08-25 0:00,372000,casa,3
2020-08-25 0:00,383000,casa,3
2020-08-25 0:00,450000,casa,3
2020-08-25 0:00,450000,casa,4
2020-08-25 0:00,477500,casa,3
2020-08-25 0:00,562000,casa,3
2020-08-25 0:00,570000,casa,4
2020-08-25 0:00,580500,casa,3
2020-08-25 0:00,615000,casa,4
2020-08-25 0:00,660000,casa,3
2020-08-25 0:00,669000,casa,4
2020-08-25 0:00,685000,casa,4
2020-08-25 0:00,685000,casa,4
2020-08-25 0:00,715000,casa,4
2020-08-25 0:00,810000,casa,4
2020-08-26 0:00,405000,casa,3
2020-08-26 0:00,449000,casa,3
2020-08-26 0:00,471000,casa,3
2020-08-26 0:00,490000,casa,3
2020-08-26 0:00,505000,casa,4
2020-08-26 0:00,520000,casa,3
2020-08-26 0:00,540000,casa,4
2020-08-26 0:00,655000,casa,4
2020-08-26 0:00,710000,casa,4
2020-08-26 0:00,790000,casa,4
2020-08-26 0:00,830000,casa,3
2020-08-27 0:00,472000,casa,3
2020-08-27 0:00,521000,casa,3
2020-08-27 0:00,540000,casa,3
2020-08-27 0:00,675000,casa,3
2020-08-27 0:00,675000,casa,4
2020-08-27 0:00,700000,casa,3
2020-08-27 0:00,790000,casa,3
2020-08-27 0:00,813000,casa,3
2020-08-27 0:00,858000,casa,3
2020-08-27 0:00,870000,casa,3
2020-08-27 0:00,916000,casa,3
2020-08-27 0:00,950000,casa,3
2020-08-27 0:00,1010000,casa,3
2020-08-27 0:00,1020000,casa,3
2020-08-27 0:00,1320000,casa,3
2020-08-27 0:00,1370000,casa,4
2020-08-27 0:00,1433000,casa,4
2020-08-27 0:00,1630000,casa,5
2020-08-29 0:00,357000,casa,2
2020-08-29 0:00,460000,casa,2
2020-08-29 0:00,496100,casa,3
2020-08-29 0:00,640000,casa,4
2020-08-29 0:00,700000,casa,4
2020-08-29 0:00,735000,casa,4
2020-08-29 0:00,880000,casa,4
2020-08-29 0:00,982000,casa,3
2020-08-30 0:00,240000,casa,1
2020-08-30 0:00,391000,casa,2
2020-08-30 0:00,406000,casa,3
2020-08-30 0:00,420000,casa,3
2020-08-30 0:00,600000,casa,3
2020-08-30 0:00,750000,casa,4
2020-08-30 0:00,755000,casa,4
2020-08-31 0:00,312000,casa,3
2020-08-31 0:00,397500,casa,3
2020-08-31 0:00,425000,casa,3
2020-08-31 0:00,439000,casa,3
2020-08-31 0:00,460000,casa,3
2020-08-31 0:00,465000,casa,3
2020-08-31 0:00,500000,casa,3
2020-08-31 0:00,519000,casa,3
2020-08-31 0:00,535000,casa,4
2020-08-31 0:00,550000,casa,3
2020-08-31 0:00,569000,casa,4
2020-08-31 0:00,612000,casa,4
2020-08-31 0:00,653000,casa,3
2020-08-31 0:00,685000,casa,4
2020-08-31 0:00,725000,casa,4
2020-09-01 0:00,505000,casa,3
2020-09-01 0:00,570000,casa,4
2020-09-01 0:00,690000,casa,3
2020-09-01 0:00,879000,casa,4
2020-09-02 0:00,399000,casa,3
2020-09-02 0:00,440000,casa,3
2020-09-02 0:00,440000,casa,3
2020-09-02 0:00,450000,casa,3
2020-09-02 0:00,550500,casa,4
2020-09-02 0:00,590000,casa,4
2020-09-02 0:00,685000,casa,4
2020-09-02 0:00,795000,casa,5
2020-09-02 0:00,1005500,casa,2
2020-09-03 0:00,435000,casa,3
2020-09-03 0:00,452000,casa,3
2020-09-03 0:00,510000,casa,3
2020-09-03 0:00,520000,casa,3
2020-09-03 0:00,570000,casa,3
2020-09-03 0:00,580000,casa,4
2020-09-03 0:00,635000,casa,4
2020-09-03 0:00,655000,casa,4
2020-09-03 0:00,709000,casa,4
2020-09-03 0:00,722000,casa,3
2020-09-03 0:00,735000,casa,4
2020-09-03 0:00,755000,casa,4
2020-09-03 0:00,760000,casa,3
2020-09-03 0:00,761000,casa,4
2020-09-03 0:00,795000,casa,4
2020-09-03 0:00,845000,casa,3
2020-09-03 0:00,867000,casa,3
2020-09-03 0:00,975000,casa,3
2020-09-03 0:00,980000,casa,3
2020-09-03 0:00,996000,casa,4
2020-09-03 0:00,1030000,casa,4
2020-09-03 0:00,1070000,casa,3
2020-09-03 0:00,1087500,casa,5
2020-09-03 0:00,1090000,casa,3
2020-09-03 0:00,1162000,casa,3
2020-09-04 0:00,490000,casa,3
2020-09-05 0:00,385000,casa,3
2020-09-05 0:00,460000,casa,3
2020-09-05 0:00,480000,casa,3
2020-09-05 0:00,482000,casa,4
2020-09-05 0:00,515200,casa,4
2020-09-05 0:00,560000,casa,4
2020-09-05 0:00,590000,casa,5
2020-09-05 0:00,645000,casa,4
2020-09-05 0:00,678000,casa,3
2020-09-05 0:00,907000,casa,4
2020-09-05 0:00,920000,casa,5
2020-09-05 0:00,955000,casa,5
2020-09-05 0:00,1070000,casa,3
2020-09-06 0:00,410000,casa,2
2020-09-06 0:00,420000,casa,3
2020-09-06 0:00,530000,casa,4
2020-09-06 0:00,545000,casa,3
2020-09-06 0:00,560000,casa,4
2020-09-06 0:00,650000,casa,4
2020-09-06 0:00,670000,casa,4
2020-09-06 0:00,700000,casa,4
2020-09-06 0:00,830000,casa,3
2020-09-06 0:00,846000,casa,5
2020-09-06 0:00,866000,casa,5
2020-09-07 0:00,425000,casa,3
2020-09-07 0:00,425000,casa,3
2020-09-07 0:00,430000,casa,3
2020-09-07 0:00,584999,casa,3
2020-09-07 0:00,646000,casa,3
2020-09-07 0:00,820000,casa,4
2020-09-08 0:00,395000,casa,3
2020-09-08 0:00,457500,casa,2
2020-09-08 0:00,587500,casa,4
2020-09-08 0:00,605000,casa,3
2020-09-08 0:00,685000,casa,3
2020-09-08 0:00,890000,casa,5
2020-09-09 0:00,400000,casa,2
2020-09-09 0:00,425000,casa,3
2020-09-09 0:00,430000,casa,3
2020-09-09 0:00,466000,casa,4
2020-09-09 0:00,520000,casa,3
2020-09-09 0:00,584000,casa,4
2020-09-09 0:00,940000,casa,5
2020-09-10 0:00,476000,casa,3
2020-09-10 0:00,488000,casa,3
2020-09-10 0:00,553000,casa,4
2020-09-10 0:00,557000,casa,3
2020-09-10 0:00,605000,casa,2
2020-09-10 0:00,620000,casa,4
2020-09-10 0:00,643000,casa,3
2020-09-10 0:00,666250,casa,5
2020-09-10 0:00,670000,casa,4
2020-09-10 0:00,675000,casa,3
2020-09-10 0:00,680000,casa,3
2020-09-10 0:00,697500,casa,4
2020-09-10 0:00,770000,casa,3
2020-09-10 0:00,770000,casa,4
2020-09-10 0:00,820000,casa,3
2020-09-10 0:00,1045000,casa,4
2020-09-10 0:00,1285000,casa,4
2020-09-10 0:00,1330000,casa,4
2020-09-12 0:00,697500,casa,3
2020-09-12 0:00,865000,casa,5
2020-09-12 0:00,1550000,casa,3
2020-09-13 0:00,485000,casa,3
2020-09-13 0:00,700000,casa,4
2020-09-13 0:00,760000,casa,3
2020-09-13 0:00,840000,casa,5
2020-09-14 0:00,390000,casa,3
2020-09-14 0:00,395000,casa,3
2020-09-14 0:00,409000,casa,3
2020-09-14 0:00,480000,casa,3
2020-09-14 0:00,490000,casa,3
2020-09-14 0:00,493000,casa,3
2020-09-14 0:00,523000,casa,3
2020-09-14 0:00,537000,casa,4
2020-09-14 0:00,675000,casa,4
2020-09-14 0:00,700000,casa,3
2020-09-14 0:00,750050,casa,4
2020-09-14 0:00,830000,casa,4
2020-09-15 0:00,380000,casa,3
2020-09-15 0:00,415000,casa,4
2020-09-15 0:00,430000,casa,3
2020-09-15 0:00,435250,casa,3
2020-09-15 0:00,437500,casa,3
2020-09-15 0:00,470000,casa,3
2020-09-15 0:00,471500,casa,3
2020-09-15 0:00,507000,casa,3
2020-09-15 0:00,568000,casa,4
2020-09-15 0:00,575000,casa,4
2020-09-15 0:00,625000,casa,4
2020-09-15 0:00,672000,casa,4
2020-09-15 0:00,740000,casa,3
2020-09-15 0:00,1050000,casa,5
2020-09-16 0:00,397000,casa,2
2020-09-16 0:00,415000,casa,3
2020-09-16 0:00,445000,casa,3
2020-09-16 0:00,450000,casa,3
2020-09-16 0:00,478000,casa,3
2020-09-16 0:00,540500,casa,3
2020-09-16 0:00,620000,casa,4
2020-09-16 0:00,625000,casa,4
2020-09-16 0:00,780000,casa,5
2020-09-16 0:00,930000,casa,4
2020-09-16 0:00,960000,casa,4
2020-09-16 0:00,1080000,casa,5
2020-09-16 0:00,1100000,casa,5
2020-09-16 0:00,1280000,casa,5
2020-09-17 0:00,482000,casa,3
2020-09-17 0:00,501000,casa,4
2020-09-17 0:00,535000,casa,3
2020-09-17 0:00,540000,casa,3
2020-09-17 0:00,588000,casa,4
2020-09-17 0:00,610000,casa,4
2020-09-17 0:00,625000,casa,4
2020-09-17 0:00,660000,casa,3
2020-09-17 0:00,677000,casa,3
2020-09-17 0:00,685000,casa,3
2020-09-17 0:00,750000,casa,5
2020-09-17 0:00,793000,casa,3
2020-09-17 0:00,805000,casa,3
2020-09-17 0:00,821000,casa,4
2020-09-17 0:00,850000,casa,5
2020-09-17 0:00,870000,casa,4
2020-09-17 0:00,960000,casa,3
2020-09-17 0:00,1000000,casa,5
2020-09-17 0:00,1265000,casa,5
2020-09-17 0:00,1339000,casa,3
2020-09-17 0:00,1372000,casa,4
2020-09-17 0:00,1610000,casa,4
2020-09-19 0:00,385000,casa,3
2020-09-19 0:00,520000,casa,4
2020-09-19 0:00,590000,casa,3
2020-09-19 0:00,630000,casa,4
2020-09-19 0:00,650000,casa,3
2020-09-19 0:00,660000,casa,3
2020-09-19 0:00,850000,casa,3
2020-09-19 0:00,1090000,casa,4
2020-09-20 0:00,455000,casa,3
2020-09-20 0:00,585000,casa,4
2020-09-20 0:00,650000,casa,4
2020-09-20 0:00,718500,casa,4
2020-09-20 0:00,770000,casa,5
2020-09-20 0:00,812000,casa,4
2020-09-21 0:00,453000,casa,3
2020-09-21 0:00,466700,casa,3
2020-09-21 0:00,525500,casa,4
2020-09-21 0:00,575500,casa,4
2020-09-21 0:00,603000,casa,3
2020-09-21 0:00,625000,casa,4
2020-09-21 0:00,633000,casa,3
2020-09-21 0:00,641000,casa,4
2020-09-21 0:00,760000,casa,4
2020-09-21 0:00,795000,casa,5
2020-09-22 0:00,382000,casa,3
2020-09-22 0:00,500000,casa,4
2020-09-22 0:00,592000,casa,4
2020-09-22 0:00,635000,casa,4
2020-09-22 0:00,660000,casa,4
2020-09-22 0:00,690500,casa,5
2020-09-22 0:00,700000,casa,3
2020-09-22 0:00,715000,casa,4
2020-09-22 0:00,775000,casa,4
2020-09-22 0:00,830000,casa,3
2020-09-22 0:00,1210000,casa,2
2020-09-23 0:00,440000,casa,3
2020-09-23 0:00,513000,casa,4
2020-09-23 0:00,573000,casa,3
2020-09-23 0:00,810000,casa,3
2020-09-24 0:00,381000,casa,2
2020-09-24 0:00,448000,casa,3
2020-09-24 0:00,480000,casa,3
2020-09-24 0:00,535000,casa,3
2020-09-24 0:00,560000,casa,4
2020-09-24 0:00,585000,casa,3
2020-09-24 0:00,610000,casa,3
2020-09-24 0:00,622000,casa,4
2020-09-24 0:00,628000,casa,3
2020-09-24 0:00,631000,casa,4
2020-09-24 0:00,638000,casa,4
2020-09-24 0:00,652000,casa,4
2020-09-24 0:00,698000,casa,5
2020-09-24 0:00,722000,casa,3
2020-09-24 0:00,725000,casa,4
2020-09-24 0:00,730000,casa,4
2020-09-24 0:00,775000,casa,3
2020-09-24 0:00,810000,casa,3
2020-09-24 0:00,820000,casa,3
2020-09-24 0:00,835000,casa,4
2020-09-24 0:00,865000,casa,4
2020-09-24 0:00,890000,casa,3
2020-09-24 0:00,1300000,casa,4
2020-09-24 0:00,1310000,casa,4
2020-09-24 0:00,1345000,casa,3
2020-09-24 0:00,1425000,casa,5
2020-09-24 0:00,1590000,casa,4
2020-09-24 0:00,1610000,casa,5
2020-09-24 0:00,2100000,casa,3
2020-09-25 0:00,750000,casa,2
2020-09-26 0:00,965000,casa,4
2020-09-27 0:00,551000,casa,3
2020-09-27 0:00,690000,casa,3
2020-09-27 0:00,707000,casa,3
2020-09-27 0:00,720000,casa,3
2020-09-27 0:00,730000,casa,4
2020-09-27 0:00,730000,casa,3
2020-09-27 0:00,735000,casa,4
2020-09-27 0:00,800000,casa,4
2020-09-27 0:00,881000,casa,4
2020-09-27 0:00,900000,casa,3
2020-09-28 0:00,403500,casa,3
2020-09-28 0:00,519000,casa,3
2020-09-28 0:00,537000,casa,4
2020-09-28 0:00,550000,casa,5
2020-09-28 0:00,560000,casa,4
2020-09-28 0:00,570000,casa,3
2020-09-28 0:00,585000,casa,4
2020-09-28 0:00,725500,casa,4
2020-09-28 0:00,975000,casa,3
2020-09-29 0:00,407500,casa,3
2020-09-29 0:00,420000,casa,3
2020-09-29 0:00,435000,casa,3
2020-09-29 0:00,485000,casa,3
2020-09-29 0:00,615000,casa,3
2020-09-29 0:00,695000,casa,4
2020-09-30 0:00,411500,casa,3
2020-09-30 0:00,437000,casa,3
2020-09-30 0:00,455000,casa,3
2020-09-30 0:00,510000,casa,3
2020-09-30 0:00,560000,casa,3
2020-09-30 0:00,570000,casa,3
2020-09-30 0:00,580000,casa,4
2020-09-30 0:00,787000,casa,4
2020-09-30 0:00,850000,casa,4
2020-09-30 0:00,1000000,casa,4
2020-09-30 0:00,1500000,casa,4
2020-09-30 0:00,1770000,casa,3
2020-09-30 0:00,1800000,casa,5
2020-10-01 0:00,405000,casa,3
2020-10-01 0:00,595000,casa,4
2020-10-01 0:00,670000,casa,4
2020-10-01 0:00,745000,casa,4
2020-10-04 0:00,405000,casa,3
2020-10-04 0:00,575000,casa,3
2020-10-04 0:00,590000,casa,4
2020-10-04 0:00,595000,casa,4
2020-10-04 0:00,620000,casa,4
2020-10-04 0:00,765000,casa,3
2020-10-04 0:00,810000,casa,3
2020-10-04 0:00,875000,casa,4
2020-10-04 0:00,937000,casa,3
2020-10-04 0:00,1457000,casa,5
2020-10-05 0:00,342500,casa,2
2020-10-05 0:00,387000,casa,3
2020-10-05 0:00,400400,casa,2
2020-10-05 0:00,485000,casa,0
2020-10-05 0:00,505000,casa,3
2020-10-05 0:00,582000,casa,4
2020-10-05 0:00,611000,casa,4
2020-10-05 0:00,630000,casa,4
2020-10-05 0:00,690000,casa,3
2020-10-05 0:00,858000,casa,5
2020-10-05 0:00,1000500,casa,3
2020-10-05 0:00,1021000,casa,4
2020-10-05 0:00,2595000,casa,4
2020-10-06 0:00,427500,casa,2
2020-10-06 0:00,476000,casa,4
2020-10-06 0:00,560000,casa,3
2020-10-06 0:00,600000,casa,3
2020-10-06 0:00,625000,casa,4
2020-10-06 0:00,697000,casa,4
2020-10-07 0:00,385000,casa,3
2020-10-07 0:00,436500,casa,3
2020-10-07 0:00,440000,casa,3
2020-10-07 0:00,450000,casa,3
2020-10-07 0:00,452900,casa,3
2020-10-07 0:00,460000,casa,3
2020-10-07 0:00,495000,casa,3
2020-10-07 0:00,540000,casa,4
2020-10-07 0:00,560000,casa,4
2020-10-07 0:00,623000,casa,3
2020-10-07 0:00,645000,casa,4
2020-10-07 0:00,650000,casa,4
2020-10-07 0:00,770000,casa,4
2020-10-07 0:00,770000,casa,5
2020-10-07 0:00,1100000,casa,5
2020-10-08 0:00,360000,casa,2
2020-10-08 0:00,480000,casa,3
2020-10-08 0:00,590000,casa,4
2020-10-08 0:00,632500,casa,4
2020-10-08 0:00,645000,casa,4
2020-10-08 0:00,655000,casa,3
2020-10-08 0:00,700000,casa,3
2020-10-08 0:00,730000,casa,3
2020-10-08 0:00,800000,casa,4
2020-10-08 0:00,840000,casa,4
2020-10-08 0:00,920000,casa,2
2020-10-08 0:00,931000,casa,4
2020-10-08 0:00,955000,casa,3
2020-10-08 0:00,980000,casa,3
2020-10-08 0:00,1076000,casa,4
2020-10-08 0:00,1370000,casa,3
2020-10-08 0:00,1392000,casa,5
2020-10-08 0:00,1800000,casa,4
2020-10-10 0:00,425000,casa,3
2020-10-10 0:00,450000,casa,3
2020-10-10 0:00,495000,casa,3
2020-10-10 0:00,519000,casa,3
2020-10-10 0:00,529000,casa,4
2020-10-10 0:00,597000,casa,4
2020-10-10 0:00,615000,casa,4
2020-10-10 0:00,626000,casa,4
2020-10-10 0:00,720000,casa,4
2020-10-10 0:00,818000,casa,3
2020-10-10 0:00,912000,casa,5
2020-10-10 0:00,1053000,casa,4
2020-10-11 0:00,225000,casa,1
2020-10-11 0:00,470000,casa,3
2020-10-11 0:00,471000,casa,3
2020-10-11 0:00,481500,casa,3
2020-10-11 0:00,497500,casa,3
2020-10-11 0:00,531000,casa,3
2020-10-11 0:00,575000,casa,3
2020-10-11 0:00,630000,casa,5
2020-10-11 0:00,660000,casa,4
2020-10-11 0:00,675000,casa,4
2020-10-11 0:00,678000,casa,4
2020-10-11 0:00,778000,casa,3
2020-10-12 0:00,370000,casa,3
2020-10-12 0:00,386000,casa,3
2020-10-12 0:00,530000,casa,3
2020-10-12 0:00,538000,casa,3
2020-10-12 0:00,583000,casa,4
2020-10-12 0:00,690000,casa,4
2020-10-12 0:00,710000,casa,4
2020-10-12 0:00,810000,casa,4
2020-10-12 0:00,890000,casa,4
2020-10-12 0:00,930000,casa,4
2020-10-13 0:00,390000,casa,3
2020-10-13 0:00,420000,casa,3
2020-10-13 0:00,445000,casa,2
2020-10-13 0:00,525000,casa,3
2020-10-13 0:00,531000,casa,3
2020-10-13 0:00,560000,casa,4
2020-10-13 0:00,572000,casa,4
2020-10-13 0:00,586000,casa,4
2020-10-13 0:00,643000,casa,3
2020-10-13 0:00,660000,casa,4
2020-10-13 0:00,920000,casa,4
2020-10-13 0:00,935000,casa,5
2020-10-13 0:00,1350000,casa,3
2020-10-14 0:00,255000,casa,1
2020-10-14 0:00,485000,casa,3
2020-10-14 0:00,490000,casa,3
2020-10-14 0:00,552000,casa,4
2020-10-14 0:00,586000,casa,3
2020-10-14 0:00,600000,casa,4
2020-10-14 0:00,607500,casa,4
2020-10-14 0:00,635000,casa,4
2020-10-14 0:00,690000,casa,3
2020-10-14 0:00,700000,casa,4
2020-10-14 0:00,750000,casa,4
2020-10-14 0:00,765000,casa,4
2020-10-14 0:00,810000,casa,5
2020-10-14 0:00,855000,casa,4
2020-10-14 0:00,990000,casa,4
2020-10-15 0:00,445000,casa,3
2020-10-15 0:00,475000,casa,4
2020-10-15 0:00,485000,casa,3
2020-10-15 0:00,500000,casa,4
2020-10-15 0:00,520000,casa,4
2020-10-15 0:00,592500,casa,3
2020-10-15 0:00,616000,casa,4
2020-10-15 0:00,662500,casa,4
2020-10-15 0:00,775000,casa,4
2020-10-15 0:00,775000,casa,3
2020-10-15 0:00,835000,casa,4
2020-10-15 0:00,880000,casa,4
2020-10-15 0:00,885000,casa,4
2020-10-15 0:00,905500,casa,5
2020-10-15 0:00,950000,casa,4
2020-10-15 0:00,1045000,casa,4
2020-10-15 0:00,1091000,casa,5
2020-10-15 0:00,1150000,casa,5
2020-10-15 0:00,1175000,casa,5
2020-10-15 0:00,1345000,casa,5
2020-10-15 0:00,1600000,casa,4
2020-10-16 0:00,1060000,casa,4
2020-10-16 0:00,1315000,casa,5
2020-10-17 0:00,468000,casa,3
2020-10-17 0:00,569000,casa,4
2020-10-17 0:00,580000,casa,4
2020-10-17 0:00,585000,casa,4
2020-10-17 0:00,636000,casa,3
2020-10-17 0:00,805000,casa,4
2020-10-18 0:00,280000,casa,2
2020-10-18 0:00,547000,casa,4
2020-10-18 0:00,610000,casa,3
2020-10-18 0:00,640000,casa,4
2020-10-18 0:00,657000,casa,3
2020-10-18 0:00,705000,casa,5
2020-10-18 0:00,860000,casa,4
2020-10-18 0:00,892500,casa,5
2020-10-19 0:00,410000,casa,3
2020-10-19 0:00,550000,casa,3
